시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,수원시,교습소,3000052230,글빛아이독서논술교습소,20220829,20220829,개원,        ,99991231,56,7,입시.검정 및 보습,,독서논술 유치,,"독서논술 유치:100000, 독서논술 초등(1):120000, 독서논술 초등(2):130000, 독서논술 초등(3):140000, 독서논술 중등:160000",Y,N,경기도 수원시 권선구 매곡로 43,", 310동 201호 (금곡동, 호반베르디움 The Central)",16397,,20231018
J10,경기도교육청,수원시,교습소,3000053914,글빛피아노음악교습소,20230125,20230125,개원,        ,99991231,24,8,예능(대),예능(중),,음악,"초급:160000, 중급:170000, 고급:180000",Y,N,경기도 수원시 영통구 망포로84번길 10,", 201호 (망포동, 영통아이파크캐슬3단지)",16684,,20260405
J10,경기도교육청,수원시,교습소,3000033295,글샘논술교습소,20170615,20170615,개원,        ,99991231,25,6,입시.검정 및 보습,보통교과,초등논술E,보습,"초등논술E:250000, 초등논술F:280000, 중등논술A:220000, 중등논술B:240000, 고등논술:280000, 초등논술A:60000, 초등논술B:130000, 초등논술C:170000, 초등논술D:200000",Y,N,경기도 수원시 팔달구 수원천로210번길 19,", 702호 (인계동)",16470,,20250105
J10,경기도교육청,수원시,교습소,3000062702,글숲독서토론논술교습소,20231122,20231122,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 센트럴타운로 92,", 102호(이의동, 대림프라자)",16505,,20231203
J10,경기도교육청,수원시,교습소,3000044411,글을품은학당논술교습소,20200617,20200617,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,,보습·논술, ,Y,N,경기도 수원시 영통구 태장로82번길 32,", 2층 204호 전체 (망포동, 동수원자이1차 상가동)",16687,,20231018
J10,경기도교육청,수원시,교습소,3000043666,금재수학교습소,20200306,20200306,개원,        ,99991231,40,5,입시.검정 및 보습,보통교과,중등수학,보습,"중등수학:250000, 고등수학:360000, 초등단과:200000, 중등단과:290000, 고등단과:350000, 초등단과:250000, 중등단과:290000, 고등단과:370000",Y,N,경기도 수원시 장안구 정자천로173번길 17,", 6층 607호 (정자동, 투대일타운)",16334,,20231018
J10,경기도교육청,수원시,교습소,3000032999,기타스토리음악교습소,20170518,20170518,개원,        ,99991231,24,6,예능(대),예능(중),일반(기타),음악,"일반(기타):50000, 일반(드럼):50000, 입시(기타):80000, 입시(기타):120000, 고급(실용음악):60000, 고급(실용음악):70000, 고급(실용음악):80000, 고급(실용음악):100000, 고급(실용음악):120000",Y,N,경기도 수원시 장안구 덕영대로511번길 37-10,", 1층 일부 (천천동)",16325,,20231018
J10,경기도교육청,수원시,교습소,29369,길파서예교습소,20080102,20080102,개원,20220801,20220807,7,7,기타(대),기타(중),기타(서예),서예, ,Y,N,경기도 수원시 권선구 세권로 55,  1층일부부분 (세류동),441868,031-238-9399,20231018
J10,경기도교육청,수원시,교습소,3000043704,김경희영어교습소,20200310,20200310,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,,보습,"초등영어:154000, 중등영어:226000, 고등영어:302000, 특강(고등):37000, 특강(중등):34000, 초등1:134000, 초등2:201000, 초등3:268000, 초등4:167000, 초등5:251000, 중등1:237000",Y,N,경기도 수원시 장안구 화산로187번길 19,", 2층 204호 (천천동, 천천 삼성래미안)",16418,,20231018
J10,경기도교육청,수원시,교습소,15637,김순덕수학교습소,20180420,20050314,개원,        ,99991231,9,9,입시.검정 및 보습,보통교과,중등단과(수학),보습, ,Y,N,경기도 수원시 장안구 장안로 226,", 2층 11호(정자동, 동신아파트상가동)",16340,031-254-3954,20250323
J10,경기도교육청,수원시,교습소,34302,김은지피아노아트라움음악교습소,20090318,20090318,개원,        ,99991231,34,5,예능(대),예능(중),초급A,음악,"초급A:140000, 초급B:160000, 중급1A:150000, 중급2A:160000, 중급1B:170000, 중급2B:180000",Y,N,경기도 수원시 영통구 매영로 85,", 123호 (매탄동, 성일코아빌딩)",16527,031-212-0282,20231224
J10,경기도교육청,수원시,교습소,3000048821,김재형수학연구소수학교습소,20211119,20211119,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:220000, 중등수학:300000, 고등수학:360000, 중등수학(형제자매할인):280000, 고등수학(형제자매할인):340000",Y,N,경기도 수원시 장안구 정자천로173번길 17,", 608호 (정자동, 투대일타운)",16334,,20250914
J10,경기도교육청,수원시,교습소,3000074205,김지우피아노음악교습소,20250502,20250502,개원,        ,        ,0,9,예능(대),,,, ,Y, ,경기도 수원시 장안구 장안로29번길 17,", 2층 일부(영화동)",16274,,20250504
J10,경기도교육청,수원시,교습소,3000041666,김지은성악교습소,20190830,20190830,개원,        ,99991231,14,4,예능(대),예능(중),,음악, ,Y,N,경기도 수원시 권선구 동수원로177번길 90,", 132호 (권선동)",16663,,20231018
J10,경기도교육청,수원시,교습소,3000022218,김현주영어교습소,20140715,20140715,개원,        ,99991231,6,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 권선로 908번길 51,", 106호 (신동, 래미안 영통마크윈 2단지 215동)",441862,,20231018
J10,경기도교육청,수원시,교습소,3000077135,깐띠아모성악아카데미음악교습소,20260114,20260114,개원,        ,        ,0,0,예능(대),예능(중),초등성악,음악,초등성악:160000,Y, ,경기도 수원시 영통구 센트럴파크로 100,"205호(이의동,광교오드카운티)",16504,,20260208
J10,경기도교육청,수원시,교습소,3000077307,꽃바람인지독서화서역점국어교습소,20260129,20260129,개원,        ,        ,0,2,입시.검정 및 보습,보통교과,꽃바람인지독서(초등),보습,"꽃바람인지독서(초등):200000, 꽃바람인지독서(중등):240000, 꽃바람인지독서(고등):280000, 고등내신국어&MIE:350000, 수능국어영역1:280000, 수능국어영역2:320000, 중등전공레슨:280000, 고등전공레슨:350000, 초등글쓰기교내대회:180000, 중등글쓰기교내대회:240000, 고등글쓰기교내대회:350000, 초등내신국어&MIE:180000, 중등내신국어&MIE:240000",Y, ,경기도 수원시 팔달구 덕영대로697번길 7,(화서동),16435,,20260405
J10,경기도교육청,수원시,교습소,3000069194,꽉과학교습소,20240617,20240617,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 덕영대로 1462-14,"101호 일부(망포동,힐스테이트 영통 604동)",16685,,20240623
J10,경기도교육청,수원시,교습소,3000038274,꿈꾸는미술공간미술교습소,20181012,20181012,개원,        ,99991231,80,8,예능(대),예능(중),미술-유초등부,미술, ,Y,N,경기도 수원시 영통구 인계로189번길 119-1,", 106호 (매탄동 176-3, 현대힐스테이트아파트 교회상가)",16532,,20231018
J10,경기도교육청,수원시,교습소,31211,꿈꾸는미술교습소,20080603,20080603,개원,        ,99991231,45,7,예능(대),예능(중),,미술,"미술일반 (기초):90000, 미술일반 초등:90000, 미술일반 중등:100000, 미술:100000, 미술:120000, 초급(미술):120000, 초급(미술):160000",Y,N,경기도 수원시 장안구 하률로12번길 86,  203호 (천천동),440330,031-251-5364,20251123
J10,경기도교육청,수원시,교습소,3000062158,꿈꾸는영어교습소,20230927,20230927,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,영어(Phonics),보습,"영어(Phonics):180000, 정규A(초등):200000, 정규A(중등):210000, 정규B(초등):200000, 정규B(중등):210000, 정규C(초등):200000, 정규C(중등):210000, 정규C(고등):230000, 방학특강D:180000, 중등보강:100000, 고등보강:100000, 성인기초영어:150000",Y, ,경기도 수원시 장안구 화산로125번길 9,202호 일부(천천동),16420,010-6310-1642,20250615
J10,경기도교육청,수원시,교습소,17705,꿈날그리다미술교습소,20050701,20050701,개원,        ,99991231,21,3,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 장안구 대평로51번길 22,", 2층 201호 전체 (정자동,꽃뫼노을마을 신안아파트)",440842,031-247-4090,20250420
J10,경기도교육청,수원시,교습소,3000012648,꿈에그린피아노음악교습소,20230627,20230627,개원,        ,        ,0,7,예능(대),,,, ,Y, ,경기도 수원시 권선구 서수원로 99,", 103호(오목천동, 수원권선 꿈에그린 아파트 310동 상가)",16640,,20231231
J10,경기도교육청,수원시,교습소,3000021202,꿈을모아미술교습소,20140320,20140320,개원,        ,99991231,18,0,예능(대),보통교과,,보습, ,N,N,경기도 수원시 영통구 매봉로 6-1,", 1층 일부(매탄동)",16527,,20250105
J10,경기도교육청,수원시,교습소,3000037125,꿈을쓰다국어교습소,20180611,20180611,개원,        ,99991231,10,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 권중로 158,", 102호(권선동,벽산아파트상가411동)",16557,,20251207
J10,경기도교육청,수원시,교습소,3000031808,꿈이랑미술교습소,20170201,20170201,개원,        ,99991231,20,5,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 장안구 율전로 89-8,", 101호 (율전동)",16361,,20231018
J10,경기도교육청,수원시,교습소,3000051959,나담연기교습소,20220801,20220801,개원,        ,99991231,63,7,기타(대),기타(중),,연극, ,Y,N,경기도 수원시 권선구 동수원로58번길 21,", 206호 (곡반정동, 한솔아파트)",16671,,20231018
J10,경기도교육청,수원시,교습소,3000076970,나래수학교습소,20251231,20251231,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등A_월수금180,보습,"초등A_월수금180:150000, 초등B_화목180:150000, 초등C_화목240:200000, 초등D_월수금360:300000, 초등E_월수금270:225000, 초등F_화목360:300000, 초등G_월수금540:450000, 중등A_월수금360:325000, 중등B_화목360:325000, 중등C_월수금450:410000, 중등D_화목480:435000, 중등F_월수금540:490000, 고등A_월수금360:345000, 고등B_화목360:345000, 고등C_화목480:460000, 고등D_월수금540:520000, 특강_초등:100000, 특강_중등:130000, 특강_고등:150000, 클리닉:100000",Y, ,경기도 수원시 영통구 대학로 98,"8116동 201호(이의동,광교 호반베르디움 트라엘)",16224,,20260201
J10,경기도교육청,수원시,교습소,3000069419,나본미술교습소,20240706,20240706,개원,        ,        ,0,0,예능(대),예능(중),초등,미술,"초등:100000, 중등:100000, 고등:100000",Y, ,경기도 수원시 장안구 창룡대로 201-1,",3층 전체(연무동)",16219,,20240804
J10,경기도교육청,수원시,교습소,3000076216,나비독서맹모한자논술교습소,20251024,20251024,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등 논술 기초,보습,"초등 논술 기초:65000, 초등 논술 심화1:125000, 초등 논술 심화2:140000, 중등 논술 기초:65000, 중등 논술 심화1:125000, 중등 논술 심화2:140000",Y, ,경기도 수원시 영통구 태장로 47,", 205호(망포동, 망포마을현대2차아이파크상가동)",16688,,20260201
J10,경기도교육청,수원시,교습소,3000076669,난다플레이팩토창의수학교습소,20251203,20251203,개원,        ,        ,0,0,기타(대),,,, ,Y, ,경기도 수원시 장안구 장안로 271,"207호(정자동, 북수원자이렉스비아 상가1동)",16336,,20260405
J10,경기도교육청,수원시,교습소,70491,난파피아노,20000605,20000605,개원,20000605,99991231,11,5,예능(대),예능(중),음악일반(피아노초급),음악,"음악일반(피아노초급):75000, 음악일반(피아노중급):80000",Y,N,경기도 수원시 장안구 송정로 45-1,", 1층 일부(좌측) (송죽동)",16306,031-293-5667,20231018
J10,경기도교육청,수원시,교습소,3000062490,남쌤창의수학교습소,20231102,20231102,개원,        ,        ,0,7,입시.검정 및 보습,보통교과,유아수학,보습,"유아수학:83850, 초등수학A:201240, 초등수학B:226395",Y, ,경기도 수원시 장안구 경수대로 1110-31,", 2층 일부(파장동)",16206,010-4048-5968,20250810
J10,경기도교육청,수원시,교습소,3000037717,내곁에그림한점미술교습소,20180124,20180124,개원,        ,99991231,24,4,예능(대),예능(중),미술A,미술,"미술A:120000, 미술B:140000, 미술C:170000, 초등1:130000, 초등2:70000, 미술일반1:150000, 미술일반2:130000, 미술일반3:110000, 미술일반4:60000",Y,N,경기도 수원시 권선구 매곡로 68,", 제상가동205호 (금곡동, 일신건영아파트)",16398,null,20240609
J10,경기도교육청,수원시,교습소,3000055067,내일을여는수학교습소,20230425,20230425,개원,        ,99991231,60,6,입시.검정 및 보습,보통교과,수학1,보습,"수학1:195000, 수학2:230000, 수학3:270000, 수학4:300000",Y,N,경기도 수원시 장안구 대평로51번길 56,", 206호 (정자동, 화서역파크뷰 상가동)",16319,null,20260308
J10,경기도교육청,수원시,교습소,3000019161,너를위한수학교습소,20130808,20130808,개원,        ,99991231,5,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 금곡로73번길 71,", 213호(금곡동, 금곡엘지아파트 주상가동)",441704,031-254-6064,20250518
J10,경기도교육청,수원시,교습소,2231,네모미술교습소,20030322,20030322,개원,        ,99991231,18,9,예능(대),예능(중),미술일반(기초),미술, ,Y,N,경기도 수원시 장안구 경수대로976번길 16,", 207호(조원동, 수원한일타운주상가)",16294,031-247-7962,20250720
J10,경기도교육청,수원시,교습소,3000071707,넥스트젠영어교습소,20240823,20240823,개원,        ,        ,0,7,국제화,외국어,초등영어,실용외국어(유아/초·중·고),"초등영어:405000, 중등영어:360000, 유치부영어:180000",Y, ,경기도 수원시 영통구 센트럴타운로 107,", 1-030호(이의동,광교푸르지오 월드마크 204동)",16507,,20240929
